date,period,mw_side,trade_side,net_vol,big_count,total_count,time,is_dp,side,hourly_close,daily_close,hit,max_win_pct,days_to_hit,es_start,es_target,late_hit,days_to_late,days_to_max_40d,mue_pre_hit,mue_pre_late,vol_bucket
2025-09-08,AH,Buy,,78520,0,1,13:03:08.900000,0,Buy,168.0800018310547,168.0800018310547,1.0,0.2607087851576425,1.0,168.31,169.572325,0.0,,37.0,-0.004872564424926488,,<100k
2025-09-08,AH,Buy,,49000,0,1,13:03:09,0,Buy,168.0800018310547,168.0800018310547,1.0,0.2607087851576425,1.0,168.31,169.572325,0.0,,37.0,-0.004872564424926488,,<100k
2025-09-08,AH,Buy,,378949,1,1,13:03:12.700000,0,Buy,168.0800018310547,168.0800018310547,1.0,0.2607087851576425,1.0,168.31,169.572325,0.0,,37.0,-0.004872564424926488,,100k-500k
2025-09-08,AH,Buy,,75000,0,1,13:11:47.300000,0,Buy,168.0800018310547,168.0800018310547,1.0,0.2607087851576425,1.0,168.31,169.572325,0.0,,37.0,-0.004872564424926488,,<100k
2025-09-08,AH,Buy,,100000,1,1,13:12:26.300000,0,Buy,168.0800018310547,168.0800018310547,1.0,0.2607087851576425,1.0,168.31,169.572325,0.0,,37.0,-0.004872564424926488,,<100k
2025-09-08,AH,Buy,,43142,0,1,13:31:41.600000,0,Buy,168.0800018310547,168.0800018310547,1.0,0.2607087851576425,1.0,168.31,169.572325,0.0,,37.0,-0.004872564424926488,,<100k
2025-09-08,AH,Buy,,286000,1,1,13:39:03.300000,0,Buy,168.0800018310547,168.0800018310547,1.0,0.2607087851576425,1.0,168.31,169.572325,0.0,,37.0,-0.004872564424926488,,100k-500k
2025-09-08,AH,Buy,,104911,1,1,13:39:18,0,Buy,168.0800018310547,168.0800018310547,1.0,0.2607087851576425,1.0,168.31,169.572325,0.0,,37.0,-0.004872564424926488,,100k-500k
2025-09-08,FirstHour,Buy,,887065,2,11,06:37:57.600000,0,Buy,170.25999450683594,170.25999450683594,1.0,0.25363284668488023,1.0,169.26,170.52945,0.0,,38.0,-0.010693625497801037,,500k-1M
2025-09-08,RTH,Sell,Buy,1250000,1,1,11:35:36.690000,0,Buy,169.14500427246094,169.14500427246094,1.0,0.25001411269444956,3.0,169.75,171.02312500000002,0.0,,38.0,-0.01773138706392673,,>1M
2025-09-08,RTH,Buy,Buy,510000,1,1,11:59:36.384000,0,Buy,169.14500427246094,169.14500427246094,1.0,0.2534847331632964,2.0,169.28,170.5496,0.0,,38.0,-0.015004152611658576,,500k-1M
2025-09-08,RTH,Buy,,49219,0,1,07:38:33.900000,0,Sell,169.9698944091797,169.9698944091797,1.0,0.021478303721253332,1.0,170.4,169.122,0.0,,2.0,-0.0003227806986777102,,<100k
2025-09-08,RTH,Buy,,80241,0,1,08:49:22.700000,0,Buy,170.1649932861328,170.1649932861328,1.0,0.2522271798753781,2.0,169.45,170.720875,0.0,,38.0,-0.01599234555385985,,<100k
2025-09-08,RTH,Buy,,49043,0,1,08:49:23,0,Buy,170.1649932861328,170.1649932861328,1.0,0.2520055205917089,2.0,169.48,170.7511,0.0,,38.0,-0.016166526753018363,,<100k
2025-09-08,RTH,Buy,,86229,0,1,11:16:22,0,Buy,169.14500427246094,169.14500427246094,1.0,0.24817585664636949,3.0,170.0,171.275,0.0,,38.0,-0.01917589973000919,,<100k
2025-09-08,RTH,Buy,,43852,0,1,11:43:36.200000,0,Buy,169.14500427246094,169.14500427246094,1.0,0.24964602844453945,3.0,169.8,171.07350000000002,0.0,,38.0,-0.018020629882812566,,<100k
2025-09-08,RTH,Buy,,150000,1,1,11:54:55.100000,0,Buy,169.14500427246094,169.14500427246094,1.0,0.25237499633997995,2.0,169.43,170.700725,0.0,,38.0,-0.015876190486345802,,100k-500k
2025-09-08,RTH,Buy,,139976,1,1,11:55:13.200000,0,Buy,169.14500427246094,169.14500427246094,1.0,0.2520793982998927,2.0,169.47,170.741025,0.0,,38.0,-0.016108473205296285,,100k-500k
2025-09-08,RTH,Buy,Buy,509985,1,1,11:59:36.300000,0,Buy,169.14500427246094,169.14500427246094,1.0,0.2535587855490211,2.0,169.27,170.53952500000003,0.0,,38.0,-0.014945961801273543,,500k-1M
2025-09-08,RTH,Buy,,95013,0,1,12:40:15.200000,0,Buy,168.3699951171875,168.3699951171875,1.0,0.24927816090599247,3.0,169.85,171.123875,0.0,,38.0,-0.018309702408604987,,<100k
2025-09-08,RTH,Buy,,124027,1,1,12:47:43.700000,0,Buy,168.3699951171875,168.3699951171875,1.0,0.25038241384727655,2.0,169.7,170.97275,0.0,,38.0,-0.017441973801423403,,100k-500k
2025-09-08,RTH,Sell,Buy,1250000,1,1,11:35:36.690000,0,Buy,169.14500427246094,169.14500427246094,1.0,0.2500877555666478,3.0,169.74,171.01305000000002,0.0,,38.0,-0.017673518051735428,,>1M
2025-09-08,RTH,Buy,Buy,510000,1,1,11:59:36.384000,0,Buy,169.14500427246094,169.14500427246094,1.0,0.2535587855490211,2.0,169.27,170.53952500000003,0.0,,38.0,-0.014945961801273543,,500k-1M
2025-09-09,AH,Sell,Buy,651648,1,1,14:32:12.900000,1,Buy,177.64999389648438,177.64999389648438,1.0,0.24262061155939812,1.0,170.76,172.04070000000002,0.0,,36.0,0.027641108734709954,,500k-1M
2025-09-09,RTH,Buy,Buy,750000,1,1,08:25:41.967000,0,Buy,168.7050018310547,168.7050018310547,1.0,0.2649928200183784,1.0,167.74,168.99805,0.0,,37.0,-0.0017586304744322111,,500k-1M
2025-09-09,RTH,Buy,Buy,500000,1,1,10:08:12.872000,0,Buy,168.2449951171875,168.2449951171875,1.0,0.2607087851576425,1.0,168.31,169.572325,0.0,,37.0,-0.0027627519416367255,,100k-500k
2025-09-09,RTH,Sell,Buy,700000,1,1,10:22:35.149000,0,Buy,168.2449951171875,168.2449951171875,1.0,0.26303509303501676,1.0,168.0,169.26000000000002,0.0,,37.0,-0.0009226117815290179,,500k-1M
2025-09-09,RTH,Sell,Buy,650000,1,1,11:13:56.087000,0,Buy,170.23989868164062,170.23989868164062,1.0,0.26078369358219133,1.0,168.3,169.56225000000003,0.0,,37.0,-0.0010100719975490871,,500k-1M
2025-09-09,RTH,Sell,Buy,3120000,1,1,11:25:03.464000,0,Buy,170.23989868164062,170.23989868164062,1.0,0.26138328159483304,1.0,168.22,169.48165,0.0,,37.0,-0.0005349846462222022,,>1M
2025-09-09,RTH,Sell,Buy,500000,1,1,11:36:53.969000,0,Buy,170.23989868164062,170.23989868164062,1.0,0.2615332677163069,1.0,168.2,169.4615,0.0,,37.0,-0.00041614219493156144,,100k-500k
2025-09-09,RTH,Buy,Buy,500000,1,1,10:08:12.872000,0,Buy,168.2449951171875,168.2449951171875,1.0,0.2606338856338095,1.0,168.32,169.5824,0.0,,37.0,-0.0028219984511458425,,100k-500k
2025-09-09,RTH,Sell,Buy,3120000,1,1,11:25:03.464000,0,Buy,170.23989868164062,170.23989868164062,1.0,0.2613083019074055,1.0,168.23,169.491725,0.0,,37.0,-0.0005943952754412993,,>1M
2025-09-10,AH,Buy,Buy,506500,1,1,13:46:34.927000,1,Buy,177.2550048828125,177.2550048828125,1.0,0.1965820539665189,1.0,177.33,178.65997500000003,0.0,,35.0,-0.0022838603070106578,,500k-1M
2025-09-10,AH,Buy,Buy,508400,1,1,14:18:26.505000,1,Buy,177.2550048828125,177.2550048828125,1.0,0.1965820539665189,1.0,177.33,178.65997500000003,0.0,,35.0,-0.0022838603070106578,,500k-1M
2025-09-10,AH,Buy,,135339,1,1,13:00:00.300000,0,Sell,177.2550048828125,177.2550048828125,1.0,0.05030167674894624,3.0,177.33,176.00002500000002,0.0,,5.0,-0.016635644162278588,,100k-500k
2025-09-10,AH,Buy,,49221,0,1,13:06:00.600000,0,Sell,177.2550048828125,177.2550048828125,1.0,0.05030167674894624,3.0,177.33,176.00002500000002,0.0,,5.0,-0.016635644162278588,,<100k
2025-09-10,AH,Buy,,53826,0,1,13:22:39.200000,0,Sell,177.2550048828125,177.2550048828125,1.0,0.05030167674894624,3.0,177.33,176.00002500000002,0.0,,5.0,-0.016635644162278588,,<100k
2025-09-10,AH,Buy,Buy,506500,1,1,13:46:34.900000,0,Buy,177.2550048828125,177.2550048828125,1.0,0.1965820539665189,1.0,177.33,178.65997500000003,0.0,,35.0,-0.0022838603070106578,,500k-1M
2025-09-10,AH,Buy,Buy,508400,1,1,14:18:26.500000,0,Buy,177.2550048828125,177.2550048828125,1.0,0.1965820539665189,1.0,177.33,178.65997500000003,0.0,,35.0,-0.0022838603070106578,,500k-1M
2025-09-10,AH,Buy,,120995,1,1,14:54:16.900000,0,Sell,177.2550048828125,177.2550048828125,1.0,0.05030167674894624,3.0,177.33,176.00002500000002,0.0,,5.0,-0.016635644162278588,,100k-500k
2025-09-10,FirstHour,Buy,,1037085,3,11,06:41:12.700000,0,Sell,177.64999389648438,177.64999389648438,1.0,0.05387638392073385,1.0,178.0,176.66500000000002,0.0,,6.0,-0.005337061506978581,,>1M
2025-09-10,RTH,Sell,Buy,1000000,1,1,09:05:58.615000,1,Buy,178.00509643554688,178.00509643554688,1.0,0.19435942603784093,2.0,177.66,178.99245000000002,0.0,,36.0,-0.009568801565534218,,500k-1M
2025-09-10,RTH,Sell,Buy,1000000,1,1,09:07:19.135000,0,Buy,178.00509643554688,178.00509643554688,1.0,0.19449389568724854,2.0,177.64,178.9723,0.0,,36.0,-0.009457291635514517,,500k-1M
2025-09-10,RTH,Sell,Buy,500000,1,1,09:16:06.072000,0,Buy,178.00509643554688,178.00509643554688,1.0,0.19382185006122876,2.0,177.74,179.07305000000002,0.0,,36.0,-0.010014590334943296,,100k-500k
2025-09-10,RTH,Buy,Buy,500000,1,1,09:18:04.637000,0,Buy,178.00509643554688,178.00509643554688,1.0,0.19254704451122803,2.0,177.93,179.264475,0.0,,36.0,-0.011071732063917379,,100k-500k
2025-09-10,RTH,Buy,Buy,2000000,1,1,11:06:13.845000,0,Buy,176.72500610351562,176.72500610351562,1.0,0.19536868700288898,2.0,177.51,178.841325,0.0,,36.0,-0.008731864605559143,,>1M
2025-09-10,RTH,Sell,Buy,700000,1,1,12:22:58.133000,0,Buy,177.3300018310547,177.3300018310547,1.0,0.20473454624358609,1.0,176.13,177.450975,0.0,,36.0,0.003122651880890561,,500k-1M
2025-09-10,RTH,Sell,,300000,1,1,12:54:31.945000,1,Buy,177.3300018310547,177.3300018310547,1.0,0.19786550541878078,2.0,177.14,178.46855,0.0,,36.0,-0.002596857424741653,,100k-500k
2025-09-10,RTH,Sell,Buy,600000,1,1,12:58:41.959000,1,Buy,177.3300018310547,177.3300018310547,1.0,0.19786550541878078,2.0,177.14,178.46855,0.0,,36.0,-0.002596857424741653,,500k-1M
2025-09-10,RTH,Buy,,60749,0,1,07:51:40.500000,0,Sell,178.61419677734375,178.61419677734375,1.0,0.05615645540486819,1.0,178.43,177.091775,0.0,,6.0,-0.004819779667840641,,<100k
2025-09-10,RTH,Buy,,146796,1,1,07:54:16.600000,0,Sell,178.61419677734375,178.61419677734375,1.0,0.05989726659534784,1.0,179.14,177.79645,0.0,,6.0,-0.0008372964504456076,,100k-500k
2025-09-10,RTH,Buy,,51109,0,1,08:04:41.400000,0,Sell,177.99000549316406,177.99000549316406,1.0,0.05789883831892267,1.0,178.76,177.4193,0.0,,6.0,0.00016784667968744912,,<100k
2025-09-10,RTH,Buy,Buy,500612,1,1,09:18:04.600000,0,Buy,178.00509643554688,178.00509643554688,1.0,0.19254704451122803,2.0,177.93,179.264475,0.0,,36.0,-0.011071732063917379,,500k-1M
2025-09-10,RTH,Buy,,140000,1,1,10:23:06.800000,0,Sell,176.27499389648438,176.27499389648438,1.0,0.05339776481305504,1.0,177.91,176.57567500000002,0.0,,6.0,-0.0023045771694607015,,100k-500k
2025-09-10,RTH,Buy,Buy,2001073,1,1,11:06:13.800000,0,Buy,176.72500610351562,176.72500610351562,1.0,0.19536868700288898,2.0,177.51,178.841325,0.0,,36.0,-0.008731864605559143,,>1M
2025-09-10,RTH,Buy,,41118,0,1,11:40:34.600000,0,Buy,176.72500610351562,176.72500610351562,1.0,0.20234528348755002,2.0,176.48,177.8036,0.0,,36.0,-0.0029464714762738116,,<100k
2025-09-11,AH,Sell,,365600,1,1,13:00:06.088000,1,Buy,177.77499389648438,177.77499389648438,1.0,0.1976626721786015,1.0,177.17,178.498775,0.0,,34.0,-0.004063910660708924,,100k-500k
2025-09-11,AH,Buy,Buy,588277,1,1,14:04:41.229000,1,Buy,177.77499389648438,177.77499389648438,1.0,0.1976626721786015,1.0,177.17,178.498775,0.0,,34.0,-0.004063910660708924,,500k-1M
2025-09-11,AH,Buy,,57019,0,1,13:03:13.700000,0,Buy,177.77499389648438,177.77499389648438,1.0,0.1976626721786015,1.0,177.17,178.498775,0.0,,34.0,-0.004063910660708924,,<100k
2025-09-11,AH,Buy,,211807,1,1,13:03:33.400000,0,Buy,177.77499389648438,177.77499389648438,1.0,0.1976626721786015,1.0,177.17,178.498775,0.0,,34.0,-0.004063910660708924,,100k-500k
2025-09-11,AH,Buy,,49019,0,1,13:03:35.100000,0,Buy,177.77499389648438,177.77499389648438,1.0,0.1976626721786015,1.0,177.17,178.498775,0.0,,34.0,-0.004063910660708924,,<100k
2025-09-11,AH,Buy,,47823,0,1,13:04:52.500000,0,Buy,177.77499389648438,177.77499389648438,1.0,0.1976626721786015,1.0,177.17,178.498775,0.0,,34.0,-0.004063910660708924,,<100k
2025-09-11,AH,Buy,,44546,0,1,13:20:00.400000,0,Buy,177.77499389648438,177.77499389648438,1.0,0.1976626721786015,1.0,177.17,178.498775,0.0,,34.0,-0.004063910660708924,,<100k
2025-09-11,AH,Buy,,49313,0,1,13:32:44.900000,0,Buy,177.77499389648438,177.77499389648438,1.0,0.1976626721786015,1.0,177.17,178.498775,0.0,,34.0,-0.004063910660708924,,<100k
2025-09-11,AH,Buy,,238391,1,1,13:40:02.700000,0,Buy,177.77499389648438,177.77499389648438,1.0,0.1976626721786015,1.0,177.17,178.498775,0.0,,34.0,-0.004063910660708924,,100k-500k
2025-09-11,AH,Buy,Buy,588277,1,1,14:04:41.200000,0,Buy,177.77499389648438,177.77499389648438,1.0,0.1976626721786015,1.0,177.17,178.498775,0.0,,34.0,-0.004063910660708924,,500k-1M
2025-09-11,AH,Buy,,73939,0,1,14:31:37.600000,0,Buy,177.77499389648438,177.77499389648438,1.0,0.1976626721786015,1.0,177.17,178.498775,0.0,,34.0,-0.004063910660708924,,<100k
2025-09-11,FirstHour,Buy,,606268,1,4,06:30:06.100000,0,Sell,177.2550048828125,177.2550048828125,1.0,0.06438886854383681,1.0,180.0,178.65,0.0,,5.0,-0.0015555487738715278,,500k-1M
2025-09-11,PM,Buy,,62451,0,1,06:00:00.700000,0,Sell,177.2550048828125,177.2550048828125,1.0,0.05916199071447276,1.0,179.0,177.6575,0.0,,5.0,-0.007150831169256285,,<100k
2025-09-11,RTH,Buy,Sell,550000,1,1,08:01:02.736000,0,Sell,177.55810546875,177.55810546875,1.0,0.05318488973908264,1.0,177.87,176.535975,0.0,,5.0,-0.0037105682762515906,,500k-1M
2025-09-11,RTH,Sell,Buy,1200000,1,1,11:25:49.830000,0,Buy,177.1199951171875,177.1199951171875,1.0,0.19435942603784093,8.0,177.66,178.99245000000002,0.0,,35.0,-0.05206572294208388,,>1M
2025-09-11,RTH,Buy,,83999,0,1,07:30:24.300000,0,Buy,178.09500122070312,178.09500122070312,1.0,0.19678452131913593,3.0,177.3,178.62975000000003,0.0,,35.0,-0.015736071591449935,,<100k
2025-09-11,RTH,Buy,Sell,550001,1,1,08:01:02.700000,0,Sell,177.55810546875,177.55810546875,1.0,0.05318488973908264,1.0,177.87,176.535975,0.0,,5.0,-0.0037105682762515906,,500k-1M
2025-09-11,RTH,Buy,,49448,0,1,08:18:08.700000,0,Sell,177.55810546875,177.55810546875,1.0,0.05493825105438055,1.0,178.2,176.8635,0.0,,5.0,-0.001851845001666029,,<100k
2025-09-11,RTH,Buy,,82819,0,1,08:47:37,0,Sell,177.55810546875,177.55810546875,1.0,0.05318488973908264,1.0,177.87,176.535975,0.0,,5.0,-0.0037105682762515906,,<100k
2025-09-11,RTH,Buy,,52181,0,1,09:57:55.700000,0,Sell,177.0941925048828,177.0941925048828,1.0,0.05030167674894624,3.0,177.33,176.00002500000002,0.0,,5.0,-0.007105376066602449,,<100k
2025-09-12,AH,Sell,Sell,2374116,1,1,13:00:06.122000,1,Sell,175.48899841308594,175.48899841308594,1.0,0.052918661218595314,1.0,177.82,176.48635000000002,0.0,,3.0,0.007029539285689142,,>1M
2025-09-12,AH,Buy,Sell,1563574,1,1,13:33:18.316000,1,Sell,175.48899841308594,175.48899841308594,1.0,0.052918661218595314,1.0,177.82,176.48635000000002,0.0,,3.0,0.007029539285689142,,>1M
2025-09-12,AH,Buy,Sell,908000,1,1,13:58:17.161000,1,Sell,175.48899841308594,175.48899841308594,1.0,0.052918661218595314,1.0,177.82,176.48635000000002,0.0,,3.0,0.007029539285689142,,500k-1M
2025-09-12,AH,Buy,,50112,0,1,13:01:14.100000,0,Sell,175.48899841308594,175.48899841308594,1.0,0.052918661218595314,1.0,177.82,176.48635000000002,0.0,,3.0,0.007029539285689142,,<100k
2025-09-12,AH,Buy,,47646,0,1,13:02:30.700000,0,Sell,175.48899841308594,175.48899841308594,1.0,0.052918661218595314,1.0,177.82,176.48635000000002,0.0,,3.0,0.007029539285689142,,<100k
2025-09-12,AH,Buy,,44761,0,1,13:03:48.700000,0,Sell,175.48899841308594,175.48899841308594,1.0,0.052918661218595314,1.0,177.82,176.48635000000002,0.0,,3.0,0.007029539285689142,,<100k
2025-09-12,AH,Buy,,237411,1,1,13:32:03.700000,0,Sell,175.48899841308594,175.48899841308594,1.0,0.052918661218595314,1.0,177.82,176.48635000000002,0.0,,3.0,0.007029539285689142,,100k-500k
2025-09-12,AH,Buy,Sell,1563574,1,1,13:33:18.300000,0,Sell,175.48899841308594,175.48899841308594,1.0,0.052918661218595314,1.0,177.82,176.48635000000002,0.0,,3.0,0.007029539285689142,,>1M
2025-09-12,AH,Buy,Sell,907984,1,1,13:58:17.100000,0,Sell,175.48899841308594,175.48899841308594,1.0,0.052918661218595314,1.0,177.82,176.48635000000002,0.0,,3.0,0.007029539285689142,,500k-1M
2025-09-12,FirstHour,Buy,,128911,0,2,06:39:19.300000,0,Buy,177.77499389648438,177.77499389648438,1.0,0.19867752587212067,1.0,177.02,178.34765000000002,0.0,,34.0,-0.0032199923836731597,,100k-500k
2025-09-12,RTH,Sell,Sell,800000,1,1,08:42:53.762000,1,Sell,178.11000061035156,178.11000061035156,1.0,0.051318140704656574,2.0,177.52,176.1886,0.0,,4.0,-0.003934199233052908,,500k-1M
2025-09-12,RTH,Sell,Sell,1713900,1,1,08:52:43.245000,0,Sell,178.11000061035156,178.11000061035156,1.0,0.052012363286747146,2.0,177.65,176.31762500000002,0.0,,4.0,-0.003199544316642594,,>1M
2025-09-12,RTH,Sell,,304400,1,1,09:03:42.032000,0,Sell,177.52499389648438,177.52499389648438,1.0,0.05158526968457858,2.0,177.57,176.238225,0.0,,4.0,-0.0036515123492232324,,100k-500k
2025-09-12,RTH,Sell,Sell,1000000,1,1,09:17:42.413000,0,Sell,177.52499389648438,177.52499389648438,1.0,0.052012363286747146,2.0,177.65,176.31762500000002,0.0,,4.0,-0.003199544316642594,,500k-1M
2025-09-12,RTH,Buy,Sell,500000,1,1,11:00:33.197000,0,Sell,177.68499755859375,177.68499755859375,1.0,0.05339776481305504,2.0,177.91,176.57567500000002,0.0,,4.0,-0.0005058737563937014,,100k-500k
2025-09-12,RTH,Buy,,78949,0,1,07:41:17,0,Sell,177.6750030517578,177.6750030517578,1.0,0.05493825105438055,2.0,178.2,176.8635,0.0,,4.0,-0.0021885316379945926,,<100k
2025-09-12,RTH,Buy,,59624,0,1,08:53:15.200000,0,Buy,178.11000061035156,178.11000061035156,1.0,0.19308347275728321,7.0,177.85,179.183875,0.0,,34.0,-0.053078416294015295,,<100k
2025-09-12,RTH,Buy,,46355,0,1,09:08:40.700000,0,Sell,177.52499389648438,177.52499389648438,1.0,0.052918661218595314,2.0,177.82,176.48635000000002,0.0,,4.0,-0.0022404625343131783,,<100k
2025-09-12,RTH,Buy,,100000,1,1,09:43:54.800000,0,Sell,177.52499389648438,177.52499389648438,1.0,0.05361054418595456,2.0,177.95,176.615375,0.0,,4.0,-0.0015082834945297774,,<100k
2025-09-12,RTH,Buy,,62329,0,1,09:58:32,0,Sell,177.52499389648438,177.52499389648438,1.0,0.05387638392073385,2.0,178.0,176.66500000000002,0.0,,4.0,-0.0012269609429863063,,<100k
2025-09-12,RTH,Buy,,499999,1,1,11:00:33.100000,0,Sell,177.68499755859375,177.68499755859375,1.0,0.053344555019059194,2.0,177.9,176.56575,0.0,,4.0,-0.0005621135469364492,,100k-500k
2025-09-12,RTH,Buy,,44120,0,1,11:19:44.100000,0,Buy,177.68499755859375,177.68499755859375,1.0,0.1953013498754101,7.0,177.52,178.8514,0.0,,34.0,-0.051318140704656574,,<100k
2025-09-12,RTH,Buy,,149770,1,1,12:27:27.300000,0,Buy,177.7899932861328,177.7899932861328,1.0,0.1941577783211369,7.0,177.69,179.02267500000002,0.0,,34.0,-0.052225765872534316,,100k-500k
2025-09-12,RTH,Buy,,49360,0,1,12:52:28.700000,0,Sell,177.7899932861328,177.7899932861328,1.0,0.05297191889945812,2.0,177.83,176.49627500000003,0.0,,4.0,-0.0009559691840521142,,<100k
2025-09-12,RTH,Buy,Sell,500000,1,1,11:00:33.197000,0,Sell,177.68499755859375,177.68499755859375,1.0,0.053344555019059194,2.0,177.9,176.56575,0.0,,4.0,-0.0005621135469364492,,100k-500k
2025-09-15,AH,Buy,Sell,1376116,1,1,13:00:06.149000,1,Sell,176.31500244140625,176.31500244140625,1.0,0.052545689664644867,1.0,177.75,176.416875,0.0,,2.0,0.003544331267580872,,>1M
2025-09-15,AH,Buy,Sell,529100,1,1,13:53:02.221000,1,Sell,176.31500244140625,176.31500244140625,1.0,0.052545689664644867,1.0,177.75,176.416875,0.0,,2.0,0.003544331267580872,,500k-1M
2025-09-15,AH,Buy,,112902,1,1,13:00:01.100000,0,Sell,176.31500244140625,176.31500244140625,1.0,0.052545689664644867,1.0,177.75,176.416875,0.0,,2.0,0.003544331267580872,,100k-500k
2025-09-15,AH,Buy,,181066,1,1,13:00:01.400000,0,Sell,176.31500244140625,176.31500244140625,1.0,0.052545689664644867,1.0,177.75,176.416875,0.0,,2.0,0.003544331267580872,,100k-500k
2025-09-15,AH,Buy,Sell,1376116,1,1,13:00:06.100000,0,Sell,176.31500244140625,176.31500244140625,1.0,0.052545689664644867,1.0,177.75,176.416875,0.0,,2.0,0.003544331267580872,,>1M
2025-09-15,AH,Buy,,46245,0,1,13:00:14.500000,0,Sell,176.31500244140625,176.31500244140625,1.0,0.052545689664644867,1.0,177.75,176.416875,0.0,,2.0,0.003544331267580872,,<100k
2025-09-15,AH,Buy,,42672,0,1,13:00:15.300000,0,Sell,176.31500244140625,176.31500244140625,1.0,0.052545689664644867,1.0,177.75,176.416875,0.0,,2.0,0.003544331267580872,,<100k
2025-09-15,AH,Buy,,84442,0,1,13:00:17.700000,0,Sell,176.31500244140625,176.31500244140625,1.0,0.052545689664644867,1.0,177.75,176.416875,0.0,,2.0,0.003544331267580872,,<100k
2025-09-15,AH,Buy,,206004,1,1,13:00:17.900000,0,Sell,176.31500244140625,176.31500244140625,1.0,0.052545689664644867,1.0,177.75,176.416875,0.0,,2.0,0.003544331267580872,,100k-500k
2025-09-15,AH,Buy,,42812,0,1,13:00:20.400000,0,Sell,176.31500244140625,176.31500244140625,1.0,0.052545689664644867,1.0,177.75,176.416875,0.0,,2.0,0.003544331267580872,,<100k
2025-09-15,AH,Buy,,116778,1,1,13:01:31.300000,0,Sell,176.31500244140625,176.31500244140625,1.0,0.052545689664644867,1.0,177.75,176.416875,0.0,,2.0,0.003544331267580872,,100k-500k
2025-09-15,AH,Buy,,62600,0,1,13:02:40.100000,0,Sell,176.31500244140625,176.31500244140625,1.0,0.052545689664644867,1.0,177.75,176.416875,0.0,,2.0,0.003544331267580872,,<100k
2025-09-15,AH,Buy,,45000,0,1,13:02:59.300000,0,Sell,176.31500244140625,176.31500244140625,1.0,0.052545689664644867,1.0,177.75,176.416875,0.0,,2.0,0.003544331267580872,,<100k
2025-09-15,AH,Buy,,61605,0,1,13:03:09.800000,0,Sell,176.31500244140625,176.31500244140625,1.0,0.052545689664644867,1.0,177.75,176.416875,0.0,,2.0,0.003544331267580872,,<100k
2025-09-15,AH,Buy,,56235,0,1,13:20:00.300000,0,Sell,176.31500244140625,176.31500244140625,1.0,0.052545689664644867,1.0,177.75,176.416875,0.0,,2.0,0.003544331267580872,,<100k
2025-09-15,AH,Buy,Sell,529100,1,1,13:53:02.200000,0,Sell,176.31500244140625,176.31500244140625,1.0,0.052545689664644867,1.0,177.75,176.416875,0.0,,2.0,0.003544331267580872,,500k-1M
2025-09-15,FirstHour,Buy,,211269,1,3,07:13:01.300000,0,Buy,177.02169799804688,177.02169799804688,1.0,0.2132763201434206,1.0,174.89,176.201675,0.0,,33.0,-0.0003430623188592765,,100k-500k
2025-09-15,PM,Buy,,157539,1,1,04:55:04.300000,0,Sell,175.48899841308594,175.48899841308594,1.0,0.052918661218595314,1.0,177.82,176.48635000000002,0.0,,3.0,0.007029539285689142,,100k-500k
2025-09-15,RTH,Sell,Sell,1200000,1,1,12:28:15.560000,0,Sell,177.77999877929688,177.77999877929688,1.0,0.04847729441149576,2.0,176.99,175.662575,0.0,,3.0,-0.01050910279403139,,>1M
2025-09-15,RTH,Buy,,400000,1,1,12:44:39.683000,0,Buy,177.77999877929688,177.77999877929688,1.0,0.1976626721786015,1.0,177.17,178.498775,0.0,,33.0,-0.0014393334868610657,,100k-500k
2025-09-15,RTH,Sell,Sell,500000,1,1,12:55:31.639000,1,Sell,177.77999877929688,177.77999877929688,1.0,0.04793937666284477,2.0,176.89,175.563325,0.0,,3.0,-0.011080366914555027,,100k-500k
2025-09-15,RTH,Sell,Sell,700000,1,1,12:53:07.864000,1,Sell,177.77999877929688,177.77999877929688,1.0,0.04793937666284477,2.0,176.89,175.563325,0.0,,3.0,-0.011080366914555027,,500k-1M
2025-09-15,RTH,Buy,,300000,1,1,12:51:51.448000,1,Buy,177.77999877929688,177.77999877929688,1.0,0.1976626721786015,1.0,177.17,178.498775,0.0,,33.0,-0.0014393334868610657,,100k-500k
2025-09-15,RTH,Buy,,52984,0,1,07:38:09.500000,0,Buy,177.02169799804688,177.02169799804688,1.0,0.20988650718373142,1.0,175.38,176.69535000000002,0.0,,33.0,-0.003136036999346037,,<100k
2025-09-15,RTH,Buy,,118800,1,1,07:49:59.300000,0,Buy,177.02169799804688,177.02169799804688,1.0,0.21272158444237763,1.0,174.97,176.282275,0.0,,33.0,-0.0008001267014077348,,100k-500k
2025-09-15,RTH,Buy,,130299,1,1,08:16:19.800000,0,Buy,177.5850067138672,177.5850067138672,1.0,0.20562440698797052,1.0,176.0,177.32000000000002,0.0,,33.0,0.004375544461337003,,100k-500k
2025-09-15,RTH,Buy,,40304,0,1,08:17:56.800000,0,Buy,177.5850067138672,177.5850067138672,1.0,0.2049397821117707,1.0,176.1,177.42075,0.0,,33.0,0.003805200597361262,,<100k
2025-09-15,RTH,Buy,,60193,0,1,08:24:13.100000,0,Buy,177.5850067138672,177.5850067138672,1.0,0.20220904039593662,1.0,176.5,177.82375000000002,0.0,,33.0,0.0015302879614465298,,<100k
2025-09-15,RTH,Buy,,142626,1,1,08:27:03.800000,0,Buy,177.5850067138672,177.5850067138672,1.0,0.1987452439403583,1.0,177.01,178.33757500000002,0.0,,33.0,-0.0013553142466791617,,100k-500k
